ID	Gene Name	Species	KEGG_PATHWAY
SMAD4	SMAD family member 4(Smad4)	Heterocephalus glaber	hgl04068:FoxO signaling pathway,hgl04110:Cell cycle,hgl04310:Wnt signaling pathway,hgl04350:TGF-beta signaling pathway,hgl04390:Hippo signaling pathway,hgl04520:Adherens junction,hgl04550:Signaling pathways regulating pluripotency of stem cells,hgl05161:Hepatitis B,hgl05166:HTLV-I infection,hgl05200:Pathways in cancer,hgl05210:Colorectal cancer,hgl05212:Pancreatic cancer,hgl05220:Chronic myeloid leukemia,
SMAD4	SMAD family member 4(Smad4)	Rattus norvegicus	rno04068:FoxO signaling pathway,rno04110:Cell cycle,rno04310:Wnt signaling pathway,rno04350:TGF-beta signaling pathway,rno04390:Hippo signaling pathway,rno04520:Adherens junction,rno04550:Signaling pathways regulating pluripotency of stem cells,rno05161:Hepatitis B,rno05166:HTLV-I infection,rno05200:Pathways in cancer,rno05210:Colorectal cancer,rno05212:Pancreatic cancer,rno05220:Chronic myeloid leukemia,
SMAD4	SMAD family member 4(smad4)	Anolis carolinensis	acs04068:FoxO signaling pathway,acs04110:Cell cycle,acs04310:Wnt signaling pathway,acs04350:TGF-beta signaling pathway,acs04520:Adherens junction,
SMAD4	SMAD family member 4(smad4)	Callorhinchus milii	cmk04068:FoxO signaling pathway,cmk04110:Cell cycle,cmk04310:Wnt signaling pathway,cmk04350:TGF-beta signaling pathway,cmk04520:Adherens junction,
SMAD5	SMAD family member 5(SMAD5)	Bos mutus	bom04350:TGF-beta signaling pathway,bom04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(SMAD5)	Pantholops hodgsonii	phd04350:TGF-beta signaling pathway,phd04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(SMAD5)	Capra hircus	chx04350:TGF-beta signaling pathway,chx04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(SMAD5)	Alligator sinensis	asn04350:TGF-beta signaling pathway,
SMAD5	SMAD family member 5(SMAD5)	Tupaia chinensis	tup04350:TGF-beta signaling pathway,tup04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(SMAD5)	Panthera tigris altaica	ptg04350:TGF-beta signaling pathway,ptg04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(SMAD5)	Canis lupus familiaris	cfa04350:TGF-beta signaling pathway,cfa04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(SMAD5)	Monodelphis domestica	mdo04350:TGF-beta signaling pathway,mdo04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(SMAD5)	Camelus ferus	cfr04350:TGF-beta signaling pathway,cfr04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(SMAD5)	Alligator mississippiensis	amj04350:TGF-beta signaling pathway,
SMAD5	SMAD family member 5(SMAD5)	Falco peregrinus	fpg04350:TGF-beta signaling pathway,
SMAD5	SMAD family member 5(SMAD5)	Gorilla gorilla	ggo04350:TGF-beta signaling pathway,ggo04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(SMAD5)	Bos taurus	bta04350:TGF-beta signaling pathway,bta04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(SMAD5)	Latimeria chalumnae	lcm04350:TGF-beta signaling pathway,
SMAD5	SMAD family member 5(SMAD5)	Python bivittatus	pbi04350:TGF-beta signaling pathway,
SMAD5	SMAD family member 5(SMAD5)	Meleagris gallopavo	mgp04350:TGF-beta signaling pathway,
SMAD5	SMAD family member 5(SMAD5)	Pelodiscus sinensis	pss04350:TGF-beta signaling pathway,
SMAD5	SMAD family member 5(SMAD5)	Felis catus	fca04350:TGF-beta signaling pathway,fca04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(SMAD5)	Ficedula albicollis	fab04350:TGF-beta signaling pathway,
SMAD5	SMAD family member 5(SMAD5)	Oryctolagus cuniculus	ocu04350:TGF-beta signaling pathway,ocu04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(SMAD5)	Myotis brandtii	myb04350:TGF-beta signaling pathway,myb04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(SMAD5)	Macaca mulatta	mcc04350:TGF-beta signaling pathway,mcc04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(SMAD5)	Falco cherrug	fch04350:TGF-beta signaling pathway,
SMAD5	SMAD family member 5(SMAD5)	Nomascus leucogenys	nle04350:TGF-beta signaling pathway,nle04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(SMAD5)	Pseudopodoces humilis	phi04350:TGF-beta signaling pathway,
SMAD5	SMAD family member 5(SMAD5)	Chelonia mydas	cmy04350:TGF-beta signaling pathway,
SMAD5	SMAD family member 5(SMAD5)	Pan paniscus	pps04350:TGF-beta signaling pathway,pps04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(SMAD5)	Sarcophilus harrisii	shr04350:TGF-beta signaling pathway,shr04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(SMAD5)	Lipotes vexillifer	lve04350:TGF-beta signaling pathway,lve04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(SMAD5)	Equus caballus	ecb04350:TGF-beta signaling pathway,ecb04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(SMAD5)	Pan troglodytes	ptr04350:TGF-beta signaling pathway,ptr04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(SMAD5)	Ursus maritimus	umr04350:TGF-beta signaling pathway,umr04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(SMAD5)	Homo sapiens	hsa04350:TGF-beta signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(SMAD5)	Pongo abelii	pon04350:TGF-beta signaling pathway,pon04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(SMAD5)	Columba livia	clv04350:TGF-beta signaling pathway,
SMAD5	SMAD family member 5(SMAD5)	Ailuropoda melanoleuca	aml04350:TGF-beta signaling pathway,aml04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(SMAD5)	Gallus gallus	gga04350:TGF-beta signaling pathway,
SMAD5	SMAD family member 5(SMAD5)	Taeniopygia guttata	tgu04350:TGF-beta signaling pathway,
SMAD5	SMAD family member 5(SMAD5)	Macaca fascicularis	mcf04350:TGF-beta signaling pathway,mcf04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(SMAD5)	Ovis aries	oas04350:TGF-beta signaling pathway,oas04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(SMAD5)	Myotis davidii	myd04350:TGF-beta signaling pathway,myd04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(SMAD5)	Callithrix jacchus	cjc04350:TGF-beta signaling pathway,cjc04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(Smad5)	Cricetulus griseus	cge04350:TGF-beta signaling pathway,cge04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(Smad5)	Nannospalax galili	ngi04350:TGF-beta signaling pathway,ngi04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(Smad5)	Mus musculus	mmu04350:TGF-beta signaling pathway,mmu04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(Smad5)	Rattus norvegicus	rno04350:TGF-beta signaling pathway,rno04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(Smad5)	Heterocephalus glaber	hgl04350:TGF-beta signaling pathway,hgl04550:Signaling pathways regulating pluripotency of stem cells,
SMAD5	SMAD family member 5(smad5)	Danio rerio	dre04350:TGF-beta signaling pathway,
SMAD5	SMAD family member 5(smad5)	Callorhinchus milii	cmk04350:TGF-beta signaling pathway,
SMAD5	SMAD family member 5(smad5)	Oryzias latipes	ola04350:TGF-beta signaling pathway,
SMAD5	SMAD family member 5(smad5)	Anolis carolinensis	acs04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Alligator sinensis	asn04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Ovis aries	oas04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Monodelphis domestica	mdo04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Canis lupus familiaris	cfa04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Camelus ferus	cfr04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Felis catus	fca04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Myotis davidii	myd04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Pongo abelii	pon04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Pan paniscus	pps04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Alligator mississippiensis	amj04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Capra hircus	chx04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Python bivittatus	pbi04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Sus scrofa	ssc04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Gorilla gorilla	ggo04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Meleagris gallopavo	mgp04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Gallus gallus	gga04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Oryctolagus cuniculus	ocu04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Pelodiscus sinensis	pss04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Macaca mulatta	mcc04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Pan troglodytes	ptr04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Pseudopodoces humilis	phi04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Ficedula albicollis	fab04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Latimeria chalumnae	lcm04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Callithrix jacchus	cjc04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Falco peregrinus	fpg04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Falco cherrug	fch04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Bos taurus	bta04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Nomascus leucogenys	nle04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Ailuropoda melanoleuca	aml04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Sarcophilus harrisii	shr04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Lipotes vexillifer	lve04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Ornithorhynchus anatinus	oaa04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Chelonia mydas	cmy04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Taeniopygia guttata	tgu04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Equus caballus	ecb04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Columba livia	clv04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Macaca fascicularis	mcf04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Tupaia chinensis	tup04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Myotis brandtii	myb04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Pantholops hodgsonii	phd04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Homo sapiens	hsa04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(SMAD6)	Bos mutus	bom04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(Smad6)	Cricetulus griseus	cge04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(Smad6)	Nannospalax galili	ngi04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(Smad6)	Rattus norvegicus	rno04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(Smad6)	Heterocephalus glaber	hgl04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(Smad6)	Mus musculus	mmu04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(smad6)	Anolis carolinensis	acs04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(smad6)	Maylandia zebra	mze04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(smad6)	Xiphophorus maculatus	xma04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(smad6)	Callorhinchus milii	cmk04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(smad6)	Xenopus tropicalis	xtr04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(smad6)	Takifugu rubripes	tru04350:TGF-beta signaling pathway,
SMAD6	SMAD family member 6(smad6)	Oryzias latipes	ola04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Canis lupus familiaris	cfa04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Panthera tigris altaica	ptg04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Alligator sinensis	asn04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Monodelphis domestica	mdo04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Python bivittatus	pbi04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Pongo abelii	pon04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Bos taurus	bta04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Alligator mississippiensis	amj04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Gorilla gorilla	ggo04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Pantholops hodgsonii	phd04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Callithrix jacchus	cjc04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Gallus gallus	gga04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Bos mutus	bom04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Myotis davidii	myd04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Felis catus	fca04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Falco peregrinus	fpg04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Camelus ferus	cfr04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Nomascus leucogenys	nle04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Ficedula albicollis	fab04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Meleagris gallopavo	mgp04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Pan paniscus	pps04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Pelodiscus sinensis	pss04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Lipotes vexillifer	lve04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Oryctolagus cuniculus	ocu04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Falco cherrug	fch04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Myotis brandtii	myb04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Chelonia mydas	cmy04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Latimeria chalumnae	lcm04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Pseudopodoces humilis	phi04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Pan troglodytes	ptr04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Equus caballus	ecb04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Macaca mulatta	mcc04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Sarcophilus harrisii	shr04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Ovis aries	oas04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Sus scrofa	ssc04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Ornithorhynchus anatinus	oaa04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Ailuropoda melanoleuca	aml04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Capra hircus	chx04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Ursus maritimus	umr04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Taeniopygia guttata	tgu04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Homo sapiens	hsa04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Columba livia	clv04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Tupaia chinensis	tup04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Macaca fascicularis	mcf04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(Smad7)	Rattus norvegicus	rno04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(Smad7)	Heterocephalus glaber	hgl04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(Smad7)	Nannospalax galili	ngi04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(Smad7)	Mus musculus	mmu04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(Smad7)	Cricetulus griseus	cge04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(smad7)	Anolis carolinensis	acs04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(smad7)	Xiphophorus maculatus	xma04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(smad7)	Danio rerio	dre04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(smad7)	Maylandia zebra	mze04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(smad7)	Xenopus tropicalis	xtr04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(smad7)	Callorhinchus milii	cmk04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(smad7)	Oryzias latipes	ola04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(smad7)	Takifugu rubripes	tru04350:TGF-beta signaling pathway,
SMAD9	SMAD family member 9(SMAD9)	Columba livia	clv04350:TGF-beta signaling pathway,
SMAD9	SMAD family member 9(SMAD9)	Canis lupus familiaris	cfa04350:TGF-beta signaling pathway,cfa04550:Signaling pathways regulating pluripotency of stem cells,
SMAD9	SMAD family member 9(SMAD9)	Bos mutus	bom04350:TGF-beta signaling pathway,bom04550:Signaling pathways regulating pluripotency of stem cells,
SMAD9	SMAD family member 9(SMAD9)	Alligator mississippiensis	amj04350:TGF-beta signaling pathway,
SMAD9	SMAD family member 9(SMAD9)	Equus caballus	ecb04350:TGF-beta signaling pathway,ecb04550:Signaling pathways regulating pluripotency of stem cells,
SMAD9	SMAD family member 9(SMAD9)	Capra hircus	chx04350:TGF-beta signaling pathway,chx04550:Signaling pathways regulating pluripotency of stem cells,
SMAD9	SMAD family member 9(SMAD9)	Callithrix jacchus	cjc04350:TGF-beta signaling pathway,cjc04550:Signaling pathways regulating pluripotency of stem cells,
SMAD9	SMAD family member 9(SMAD9)	Camelus ferus	cfr04350:TGF-beta signaling pathway,cfr04550:Signaling pathways regulating pluripotency of stem cells,
